id,source_dataset,categoria,subcategoria,nombre,descripcion,municipio,territorio,lat,lon,direccion,telefono,web,ficha_turismo,google_place_id,google_rating,google_num_reviews,google_match_conf
txk_00187,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES ECUADOR,,Sopela,BIZKAIA,43.3813717136632,-2.98041090581262,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081332_n3_rec_turismo/es_81332/81332-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081332_n3_rec_turismo/es_81332/81332-ficha2.html,,,,no_cache
txk_00188,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Santurtzi,BIZKAIA,43.3279699078303,-3.03085371051179,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081334_n3_rec_turismo/es_81334/81334-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081334_n3_rec_turismo/es_81334/81334-ficha2.html,,,,no_cache
txk_00189,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Sestao,BIZKAIA,43.3088286046289,-3.00685674754811,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081337_n3_rec_turismo/es_81337/81337-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081337_n3_rec_turismo/es_81337/81337-ficha2.html,,,,no_cache
txk_00190,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCÓN BIDAIAK,,Ondarroa,BIZKAIA,43.3205781028042,-2.42021601217989,,,https://www.halconviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081338_n3_rec_turismo/es_81338/81338-ficha2.html,,,,no_cache
txk_00191,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Ondarroa,BIZKAIA,43.3201082916079,-2.42316200274892,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081340_n3_rec_turismo/es_81340/81340-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081340_n3_rec_turismo/es_81340/81340-ficha2.html,,,,no_cache
txk_00192,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCÓN BIDAIAK,,Ermua,BIZKAIA,43.1871854347642,-2.50548631120126,,,https://www.halconviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081341_n3_rec_turismo/es_81341/81341-ficha2.html,,,,no_cache
txk_00193,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Mungia,BIZKAIA,43.3552466122554,-2.84716711441579,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081342_n3_rec_turismo/es_81342/81342-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081342_n3_rec_turismo/es_81342/81342-ficha2.html,,,,no_cache
txk_00194,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCÓN BIDAIAK,,Mungia,BIZKAIA,43.3555768187659,-2.84830746062767,,,https://www.halconviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081343_n3_rec_turismo/es_81343/81343-ficha2.html,,,,no_cache
txk_00195,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B THE TRAVEL BRAND,,Barakaldo,BIZKAIA,43.2962456230386,-2.98983842697421,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081345_n3_rec_turismo/es_81345/81345-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081345_n3_rec_turismo/es_81345/81345-ficha2.html,,,,no_cache
txk_00196,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES EL CORTE INGLÉS,,Barakaldo,BIZKAIA,43.2954046518063,-2.98960974390583,,,https://www.viajeselcorteingles.es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081346_n3_rec_turismo/es_81346/81346-ficha2.html,,,,no_cache
txk_00197,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCÓN VIAJES,,Barakaldo,BIZKAIA,43.2954011240446,-2.98942778390181,,,https://www.halconviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081348_n3_rec_turismo/es_81348/81348-ficha2.html,,,,no_cache
txk_00198,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES CARREFOUR,,Valle de Trápaga-Trapagaran,BIZKAIA,43.2991218939103,-3.01229925369443,,,https://www.viajes.carrefour.es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081349_n3_rec_turismo/es_81349/81349-ficha2.html,,,,no_cache
txk_00199,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,CARLSON WAGONLIT,,Bilbao,BIZKAIA,43.2635728763299,-2.93222959651127,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081355_n3_rec_turismo/es_81355/81355-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081355_n3_rec_turismo/es_81355/81355-ficha2.html,,,,no_cache
txk_00200,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,NAUTALIA VIAJES,,Eibar,GIPUZKOA,43.1850228810417,-2.46882192526634,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081357_n3_rec_turismo/es_81357/81357-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081357_n3_rec_turismo/es_81357/81357-ficha2.html,,,,no_cache
